timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,Encoding,SampleCount,ErrorCount,Hostname,IdleTime,Connect
1705068200277,565,7 - GET - erro,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: Unsupported or unrecognized SSL message,Thread Group 1-1,text,false,,2805,0,2,2,https://www.r7.com.br/,0,ISO-8859-1,1,1,dc9135b3ecc6,0,565
1705068203529,338,7 - GET - erro,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: Unsupported or unrecognized SSL message,Thread Group 1-2,text,false,,2805,0,3,3,https://www.r7.com.br/,0,ISO-8859-1,1,1,dc9135b3ecc6,0,338
1705068205850,484,1 - GET - Google,200,OK,Thread Group 1-1,text,true,,19924,120,3,3,https://www.google.com.br/,475,ISO-8859-1,1,0,dc9135b3ecc6,0,191
1705068206858,332,7 - GET - erro,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: Unsupported or unrecognized SSL message,Thread Group 1-3,text,false,,2805,0,3,3,https://www.r7.com.br/,0,ISO-8859-1,1,1,dc9135b3ecc6,0,332
1705068208871,155,5 - GET - sbt,200,OK,Thread Group 1-2,text,true,,5400,117,3,3,https://www.sbt.com.br/,154,ISO-8859-1,1,0,dc9135b3ecc6,0,107
1705068211340,228,3 - GET - Terra,200,OK,Thread Group 1-1,text,true,,347326,119,3,3,https://www.terra.com.br/,184,utf-8,1,0,dc9135b3ecc6,0,149
1705068212194,283,1 - GET - Google,200,OK,Thread Group 1-3,text,true,,19943,120,3,3,https://www.google.com.br/,267,ISO-8859-1,1,0,dc9135b3ecc6,0,141
1705068214030,771,2 - GET - UOL,200,OK,Thread Group 1-2,text,true,,811372,117,3,3,https://www.uol.com.br/,254,UTF-8,1,0,dc9135b3ecc6,0,211
1705068217480,545,2 - GET - UOL,200,OK,Thread Group 1-3,text,true,,811380,117,3,3,https://www.uol.com.br/,105,UTF-8,1,0,dc9135b3ecc6,0,76
1705068216574,3704,4 - GET - g1,200,OK,Thread Group 1-1,text,true,,995721,115,3,3,https://g1.globo.com/,3149,UTF-8,1,0,dc9135b3ecc6,0,3129
1705068219805,572,4 - GET - g1,200,OK,Thread Group 1-2,text,true,,995721,115,3,3,https://g1.globo.com/,357,UTF-8,1,0,dc9135b3ecc6,0,333
1705068223029,117,5 - GET - sbt,200,OK,Thread Group 1-3,text,true,,5387,117,3,3,https://www.sbt.com.br/,116,ISO-8859-1,1,0,dc9135b3ecc6,0,67
1705068225281,110,5 - GET - sbt,200,OK,Thread Group 1-1,text,true,,5387,117,3,3,https://www.sbt.com.br/,109,ISO-8859-1,1,0,dc9135b3ecc6,0,62
1705068225380,183,3 - GET - Terra,200,OK,Thread Group 1-2,text,true,,348956,119,3,3,https://www.terra.com.br/,108,utf-8,1,0,dc9135b3ecc6,0,70
1705068228151,241,4 - GET - g1,200,OK,Thread Group 1-3,text,true,,995717,115,3,3,https://g1.globo.com/,94,UTF-8,1,0,dc9135b3ecc6,0,67
1705068230565,402,1 - GET - Google,200,OK,Thread Group 1-2,text,true,,19999,120,3,3,https://www.google.com.br/,376,ISO-8859-1,1,0,dc9135b3ecc6,0,261
1705068230393,1238,2 - GET - UOL,200,OK,Thread Group 1-1,text,true,,815378,117,3,3,https://www.uol.com.br/,1109,UTF-8,1,0,dc9135b3ecc6,0,1074
