timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,Encoding,SampleCount,ErrorCount,Hostname,IdleTime,Connect
1703596897802,868,HTTP Request,200,OK,Thread Group 1-2,text,true,,798304,117,2,2,https://www.uol.com.br/,474,UTF-8,1,0,3bf09b441c97,0,428
1703596897802,891,HTTP Request,200,OK,Thread Group 1-1,text,true,,798304,117,2,2,https://www.uol.com.br/,474,UTF-8,1,0,3bf09b441c97,0,427
1703596903674,297,HTTP Request,200,OK,Thread Group 1-2,text,true,,796987,117,2,2,https://www.uol.com.br/,33,UTF-8,1,0,3bf09b441c97,0,0
1703596903695,337,HTTP Request,200,OK,Thread Group 1-1,text,true,,796987,117,2,2,https://www.uol.com.br/,47,UTF-8,1,0,3bf09b441c97,0,0
1703596908974,209,HTTP Request,200,OK,Thread Group 1-2,text,true,,796987,117,2,2,https://www.uol.com.br/,31,UTF-8,1,0,3bf09b441c97,0,0
1703596909034,335,HTTP Request,200,OK,Thread Group 1-1,text,true,,796987,117,2,2,https://www.uol.com.br/,50,UTF-8,1,0,3bf09b441c97,0,0
1703596914184,227,HTTP Request,200,OK,Thread Group 1-2,text,true,,796974,117,2,2,https://www.uol.com.br/,29,UTF-8,1,0,3bf09b441c97,0,0
1703596914370,275,HTTP Request,200,OK,Thread Group 1-1,text,true,,796974,117,2,2,https://www.uol.com.br/,63,UTF-8,1,0,3bf09b441c97,0,0
1703596919411,185,HTTP Request,200,OK,Thread Group 1-2,text,true,,796974,117,2,2,https://www.uol.com.br/,32,UTF-8,1,0,3bf09b441c97,0,0
1703596919645,218,HTTP Request,200,OK,Thread Group 1-1,text,true,,796974,117,2,2,https://www.uol.com.br/,28,UTF-8,1,0,3bf09b441c97,0,0
1703596924598,169,HTTP Request,200,OK,Thread Group 1-2,text,true,,796809,117,2,2,https://www.uol.com.br/,34,UTF-8,1,0,3bf09b441c97,0,0
1703596924865,202,HTTP Request,200,OK,Thread Group 1-1,text,true,,796809,117,2,2,https://www.uol.com.br/,30,UTF-8,1,0,3bf09b441c97,0,0
1703596929769,165,HTTP Request,200,OK,Thread Group 1-2,text,true,,796809,117,2,2,https://www.uol.com.br/,30,UTF-8,1,0,3bf09b441c97,0,0
1703596930068,190,HTTP Request,200,OK,Thread Group 1-1,text,true,,797494,117,2,2,https://www.uol.com.br/,31,UTF-8,1,0,3bf09b441c97,0,0
1703596934934,153,HTTP Request,200,OK,Thread Group 1-2,text,true,,797502,117,2,2,https://www.uol.com.br/,31,UTF-8,1,0,3bf09b441c97,0,0
1703596935258,184,HTTP Request,200,OK,Thread Group 1-1,text,true,,797502,117,2,2,https://www.uol.com.br/,33,UTF-8,1,0,3bf09b441c97,0,0
1703596940089,160,HTTP Request,200,OK,Thread Group 1-2,text,true,,798638,117,2,2,https://www.uol.com.br/,34,UTF-8,1,0,3bf09b441c97,0,0
1703596940444,185,HTTP Request,200,OK,Thread Group 1-1,text,true,,798638,117,2,2,https://www.uol.com.br/,35,UTF-8,1,0,3bf09b441c97,0,0
1703596945251,161,HTTP Request,200,OK,Thread Group 1-2,text,true,,798646,117,2,2,https://www.uol.com.br/,36,UTF-8,1,0,3bf09b441c97,0,0
1703596945629,172,HTTP Request,200,OK,Thread Group 1-1,text,true,,798646,117,2,2,https://www.uol.com.br/,34,UTF-8,1,0,3bf09b441c97,0,0
1703596950414,195,HTTP Request,200,OK,Thread Group 1-2,text,true,,799694,117,2,2,https://www.uol.com.br/,35,UTF-8,1,0,3bf09b441c97,0,0
1703596950803,178,HTTP Request,200,OK,Thread Group 1-1,text,true,,799694,117,1,1,https://www.uol.com.br/,32,UTF-8,1,0,3bf09b441c97,0,0
