timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,Encoding,SampleCount,ErrorCount,Hostname,IdleTime,Connect
1703594756503,840,HTTP Request,200,OK,Thread Group 1-2,text,true,,794697,117,2,2,https://www.uol.com.br/,595,UTF-8,1,0,8e6c09796d75,0,552
1703594756503,876,HTTP Request,200,OK,Thread Group 1-1,text,true,,794697,117,2,2,https://www.uol.com.br/,596,UTF-8,1,0,8e6c09796d75,0,552
1703594762346,206,HTTP Request,200,OK,Thread Group 1-2,text,true,,794697,117,2,2,https://www.uol.com.br/,34,UTF-8,1,0,8e6c09796d75,0,0
1703594762380,251,HTTP Request,200,OK,Thread Group 1-1,text,true,,794697,117,2,2,https://www.uol.com.br/,51,UTF-8,1,0,8e6c09796d75,0,0
1703594767558,145,HTTP Request,200,OK,Thread Group 1-2,text,true,,794684,117,2,2,https://www.uol.com.br/,31,UTF-8,1,0,8e6c09796d75,0,0
1703594767633,207,HTTP Request,200,OK,Thread Group 1-1,text,true,,794684,117,2,2,https://www.uol.com.br/,71,UTF-8,1,0,8e6c09796d75,0,0
1703594772704,159,HTTP Request,200,OK,Thread Group 1-2,text,true,,794684,117,2,2,https://www.uol.com.br/,32,UTF-8,1,0,8e6c09796d75,0,0
1703594772841,173,HTTP Request,200,OK,Thread Group 1-1,text,true,,794684,117,2,2,https://www.uol.com.br/,39,UTF-8,1,0,8e6c09796d75,0,0
1703594777868,153,HTTP Request,200,OK,Thread Group 1-2,text,true,,803557,117,2,2,https://www.uol.com.br/,33,UTF-8,1,0,8e6c09796d75,0,0
1703594778014,170,HTTP Request,200,OK,Thread Group 1-1,text,true,,803557,117,2,2,https://www.uol.com.br/,33,UTF-8,1,0,8e6c09796d75,0,0
1703594783024,148,HTTP Request,200,OK,Thread Group 1-2,text,true,,803557,117,2,2,https://www.uol.com.br/,29,UTF-8,1,0,8e6c09796d75,0,0
1703594783186,159,HTTP Request,200,OK,Thread Group 1-1,text,true,,803557,117,2,2,https://www.uol.com.br/,30,UTF-8,1,0,8e6c09796d75,0,0
1703594788173,148,HTTP Request,200,OK,Thread Group 1-2,text,true,,794806,117,2,2,https://www.uol.com.br/,35,UTF-8,1,0,8e6c09796d75,0,0
1703594788345,151,HTTP Request,200,OK,Thread Group 1-1,text,true,,794806,117,2,2,https://www.uol.com.br/,32,UTF-8,1,0,8e6c09796d75,0,0
1703594793326,164,HTTP Request,200,OK,Thread Group 1-2,text,true,,794806,117,2,2,https://www.uol.com.br/,33,UTF-8,1,0,8e6c09796d75,0,0
1703594793498,158,HTTP Request,200,OK,Thread Group 1-1,text,true,,794806,117,2,2,https://www.uol.com.br/,28,UTF-8,1,0,8e6c09796d75,0,0
1703594798497,180,HTTP Request,200,OK,Thread Group 1-2,text,true,,794730,117,2,2,https://www.uol.com.br/,34,UTF-8,1,0,8e6c09796d75,0,0
1703594798656,205,HTTP Request,200,OK,Thread Group 1-1,text,true,,794730,117,2,2,https://www.uol.com.br/,66,UTF-8,1,0,8e6c09796d75,0,0
1703594803678,152,HTTP Request,200,OK,Thread Group 1-2,text,true,,794730,117,2,2,https://www.uol.com.br/,35,UTF-8,1,0,8e6c09796d75,0,0
1703594803862,168,HTTP Request,200,OK,Thread Group 1-1,text,true,,794730,117,2,2,https://www.uol.com.br/,30,UTF-8,1,0,8e6c09796d75,0,0
1703594808831,155,HTTP Request,200,OK,Thread Group 1-2,text,true,,794847,117,2,2,https://www.uol.com.br/,33,UTF-8,1,0,8e6c09796d75,0,0
1703594809031,165,HTTP Request,200,OK,Thread Group 1-1,text,true,,794847,117,1,1,https://www.uol.com.br/,37,UTF-8,1,0,8e6c09796d75,0,0
