timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,Encoding,SampleCount,ErrorCount,Hostname,IdleTime,Connect
1705350549608,381,5 - GET - sbt,200,OK,Thread Group 1-1,text,true,,5400,117,2,2,https://www.sbt.com.br/,374,ISO-8859-1,1,0,191a942cf81f,0,308
1705350552872,273,2 - GET - UOL,200,OK,Thread Group 1-2,text,true,,828216,117,3,3,https://www.uol.com.br/,149,UTF-8,1,0,191a942cf81f,0,123
1705350554996,448,7 - GET - erro,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: Unsupported or unrecognized SSL message,Thread Group 1-1,text,false,,2805,0,3,3,https://www.r7.com.br/,0,ISO-8859-1,1,1,191a942cf81f,0,447
1705350556204,1270,4 - GET - g1,200,OK,Thread Group 1-3,text,true,,1030210,115,3,3,https://g1.globo.com/,1130,UTF-8,1,0,191a942cf81f,0,1103
1705350558149,254,3 - GET - Terra,200,OK,Thread Group 1-2,text,true,,360762,119,3,3,https://www.terra.com.br/,190,utf-8,1,0,191a942cf81f,0,134
1705350560447,282,1 - GET - Google,200,OK,Thread Group 1-1,text,true,,19961,120,3,3,https://www.google.com.br/,266,ISO-8859-1,1,0,191a942cf81f,0,132
1705350562477,112,5 - GET - sbt,200,OK,Thread Group 1-3,text,true,,5394,117,3,3,https://www.sbt.com.br/,111,ISO-8859-1,1,0,191a942cf81f,0,62
1705350563412,332,7 - GET - erro,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: Unsupported or unrecognized SSL message,Thread Group 1-2,text,false,,2805,0,3,3,https://www.r7.com.br/,0,ISO-8859-1,1,1,191a942cf81f,0,331
1705350565730,161,3 - GET - Terra,200,OK,Thread Group 1-1,text,true,,360762,119,3,3,https://www.terra.com.br/,101,utf-8,1,0,191a942cf81f,0,64
1705350567591,231,2 - GET - UOL,200,OK,Thread Group 1-3,text,true,,828622,117,3,3,https://www.uol.com.br/,108,UTF-8,1,0,191a942cf81f,0,69
