timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,Encoding,SampleCount,ErrorCount,Hostname,IdleTime,Connect
1703094851639,904,HTTP Request,200,OK,Thread Group 1-2,text,true,,805137,117,2,2,https://www.uol.com.br/,662,UTF-8,1,0,8e6c09796d75,0,614
1703094851639,911,HTTP Request,200,OK,Thread Group 1-1,text,true,,805137,117,2,2,https://www.uol.com.br/,662,UTF-8,1,0,8e6c09796d75,0,614
1703094857547,269,HTTP Request,200,OK,Thread Group 1-2,text,true,,805738,117,2,2,https://www.uol.com.br/,57,UTF-8,1,0,8e6c09796d75,0,0
1703094857551,280,HTTP Request,200,OK,Thread Group 1-1,text,true,,805738,117,2,2,https://www.uol.com.br/,36,UTF-8,1,0,8e6c09796d75,0,0
1703094862818,248,HTTP Request,200,OK,Thread Group 1-2,text,true,,805746,117,2,2,https://www.uol.com.br/,37,UTF-8,1,0,8e6c09796d75,0,0
1703094862832,267,HTTP Request,200,OK,Thread Group 1-1,text,true,,805746,117,2,2,https://www.uol.com.br/,52,UTF-8,1,0,8e6c09796d75,0,0
1703094868067,248,HTTP Request,200,OK,Thread Group 1-2,text,true,,806167,117,2,2,https://www.uol.com.br/,29,UTF-8,1,0,8e6c09796d75,0,0
1703094868100,251,HTTP Request,200,OK,Thread Group 1-1,text,true,,806167,117,2,2,https://www.uol.com.br/,47,UTF-8,1,0,8e6c09796d75,0,0
1703094873316,265,HTTP Request,200,OK,Thread Group 1-2,text,true,,806175,117,2,2,https://www.uol.com.br/,40,UTF-8,1,0,8e6c09796d75,0,0
1703094873353,269,HTTP Request,200,OK,Thread Group 1-1,text,true,,806175,117,2,2,https://www.uol.com.br/,57,UTF-8,1,0,8e6c09796d75,0,0
1703094878586,252,HTTP Request,200,OK,Thread Group 1-2,text,true,,807898,117,2,2,https://www.uol.com.br/,36,UTF-8,1,0,8e6c09796d75,0,0
1703094878623,259,HTTP Request,200,OK,Thread Group 1-1,text,true,,807898,117,2,2,https://www.uol.com.br/,50,UTF-8,1,0,8e6c09796d75,0,0
1703094883840,266,HTTP Request,200,OK,Thread Group 1-2,text,true,,807898,117,2,2,https://www.uol.com.br/,43,UTF-8,1,0,8e6c09796d75,0,0
1703094883883,245,HTTP Request,200,OK,Thread Group 1-1,text,true,,807898,117,2,2,https://www.uol.com.br/,34,UTF-8,1,0,8e6c09796d75,0,0
1703094889107,251,HTTP Request,200,OK,Thread Group 1-2,text,true,,807833,117,2,2,https://www.uol.com.br/,28,UTF-8,1,0,8e6c09796d75,0,0
1703094889131,261,HTTP Request,200,OK,Thread Group 1-1,text,true,,807833,117,2,2,https://www.uol.com.br/,53,UTF-8,1,0,8e6c09796d75,0,0
1703094894360,288,HTTP Request,200,OK,Thread Group 1-2,text,true,,807833,117,2,2,https://www.uol.com.br/,45,UTF-8,1,0,8e6c09796d75,0,0
1703094894393,292,HTTP Request,200,OK,Thread Group 1-1,text,true,,807833,117,2,2,https://www.uol.com.br/,49,UTF-8,1,0,8e6c09796d75,0,0
1703094899650,254,HTTP Request,200,OK,Thread Group 1-2,text,true,,807832,117,2,2,https://www.uol.com.br/,29,UTF-8,1,0,8e6c09796d75,0,0
1703094899685,259,HTTP Request,200,OK,Thread Group 1-1,text,true,,807832,117,2,2,https://www.uol.com.br/,49,UTF-8,1,0,8e6c09796d75,0,0
1703094904907,246,HTTP Request,200,OK,Thread Group 1-2,text,true,,807832,117,2,2,https://www.uol.com.br/,46,UTF-8,1,0,8e6c09796d75,0,0
1703094904945,261,HTTP Request,200,OK,Thread Group 1-1,text,true,,807832,117,1,1,https://www.uol.com.br/,33,UTF-8,1,0,8e6c09796d75,0,0
