timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,Encoding,SampleCount,ErrorCount,Hostname,IdleTime,Connect
1703785810362,690,HTTP Request,200,OK,Thread Group 1-2,text,true,,400138,119,2,2,https://www.terra.com.br/,634,utf-8,1,0,155d91dbdf45,0,575
1703785810362,693,HTTP Request,200,OK,Thread Group 1-1,text,true,,400114,119,2,2,https://www.terra.com.br/,634,utf-8,1,0,155d91dbdf45,0,575
1703785816057,85,HTTP Request,200,OK,Thread Group 1-1,text,true,,399665,119,2,2,https://www.terra.com.br/,45,utf-8,1,0,155d91dbdf45,0,0
1703785816057,92,HTTP Request,200,OK,Thread Group 1-2,text,true,,399665,119,2,2,https://www.terra.com.br/,45,utf-8,1,0,155d91dbdf45,0,0
1703785821143,57,HTTP Request,200,OK,Thread Group 1-1,text,true,,399665,119,2,2,https://www.terra.com.br/,35,utf-8,1,0,155d91dbdf45,0,0
1703785821149,109,HTTP Request,200,OK,Thread Group 1-2,text,true,,399665,119,2,2,https://www.terra.com.br/,55,utf-8,1,0,155d91dbdf45,0,0
1703785826201,90,HTTP Request,200,OK,Thread Group 1-1,text,true,,399665,119,2,2,https://www.terra.com.br/,64,utf-8,1,0,155d91dbdf45,0,0
1703785826259,65,HTTP Request,200,OK,Thread Group 1-2,text,true,,399665,119,2,2,https://www.terra.com.br/,40,utf-8,1,0,155d91dbdf45,0,0
1703785831292,96,HTTP Request,200,OK,Thread Group 1-1,text,true,,399665,119,2,2,https://www.terra.com.br/,62,utf-8,1,0,155d91dbdf45,0,0
1703785831326,80,HTTP Request,200,OK,Thread Group 1-2,text,true,,399665,119,2,2,https://www.terra.com.br/,44,utf-8,1,0,155d91dbdf45,0,0
1703785836394,77,HTTP Request,200,OK,Thread Group 1-1,text,true,,399665,119,2,2,https://www.terra.com.br/,48,utf-8,1,0,155d91dbdf45,0,0
1703785836407,76,HTTP Request,200,OK,Thread Group 1-2,text,true,,399665,119,2,2,https://www.terra.com.br/,49,utf-8,1,0,155d91dbdf45,0,0
1703785841471,78,HTTP Request,200,OK,Thread Group 1-1,text,true,,399665,119,2,2,https://www.terra.com.br/,46,utf-8,1,0,155d91dbdf45,0,0
1703785841483,73,HTTP Request,200,OK,Thread Group 1-2,text,true,,399653,119,2,2,https://www.terra.com.br/,40,utf-8,1,0,155d91dbdf45,0,0
1703785846551,60,HTTP Request,200,OK,Thread Group 1-1,text,true,,399665,119,2,2,https://www.terra.com.br/,36,utf-8,1,0,155d91dbdf45,0,0
1703785846557,69,HTTP Request,200,OK,Thread Group 1-2,text,true,,399665,119,2,2,https://www.terra.com.br/,43,utf-8,1,0,155d91dbdf45,0,0
1703785851613,73,HTTP Request,200,OK,Thread Group 1-1,text,true,,399665,119,2,2,https://www.terra.com.br/,34,utf-8,1,0,155d91dbdf45,0,0
1703785851626,64,HTTP Request,200,OK,Thread Group 1-2,text,true,,399665,119,2,2,https://www.terra.com.br/,34,utf-8,1,0,155d91dbdf45,0,0
1703785856692,67,HTTP Request,200,OK,Thread Group 1-2,text,true,,399665,119,2,2,https://www.terra.com.br/,44,utf-8,1,0,155d91dbdf45,0,0
1703785856688,87,HTTP Request,200,OK,Thread Group 1-1,text,true,,399665,119,2,2,https://www.terra.com.br/,34,utf-8,1,0,155d91dbdf45,0,0
1703785861760,69,HTTP Request,200,OK,Thread Group 1-2,text,true,,399665,119,2,2,https://www.terra.com.br/,36,utf-8,1,0,155d91dbdf45,0,0
1703785861775,64,HTTP Request,200,OK,Thread Group 1-1,text,true,,399665,119,1,1,https://www.terra.com.br/,33,utf-8,1,0,155d91dbdf45,0,0
