timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,Encoding,SampleCount,ErrorCount,Hostname,IdleTime,Connect
1704999453028,322,5 - GET - sbt,200,OK,Thread Group 1-1,text,true,,5398,117,2,2,https://www.sbt.com.br/,314,ISO-8859-1,1,0,98c5486a02ba,0,261
1704999456274,1292,4 - GET - g1,200,OK,Thread Group 1-2,text,true,,1004353,115,3,3,https://g1.globo.com/,1139,UTF-8,1,0,98c5486a02ba,0,1105
1704999458357,224,4 - GET - g1,200,OK,Thread Group 1-1,text,true,,1004338,115,3,3,https://g1.globo.com/,89,UTF-8,1,0,98c5486a02ba,0,66
1704999459605,413,5 - GET - sbt,200,OK,Thread Group 1-3,text,true,,5387,117,3,3,https://www.sbt.com.br/,413,ISO-8859-1,1,0,98c5486a02ba,0,364
1704999462569,110,5 - GET - sbt,200,OK,Thread Group 1-2,text,true,,5387,117,3,3,https://www.sbt.com.br/,110,ISO-8859-1,1,0,98c5486a02ba,0,68
1704999463583,266,2 - GET - UOL,200,OK,Thread Group 1-1,text,true,,831844,117,3,3,https://www.uol.com.br/,158,UTF-8,1,0,98c5486a02ba,0,128
1704999465021,199,2 - GET - UOL,200,OK,Thread Group 1-3,text,true,,831844,117,3,3,https://www.uol.com.br/,97,UTF-8,1,0,98c5486a02ba,0,69
1704999467680,290,1 - GET - Google,200,OK,Thread Group 1-2,text,true,,19940,120,3,3,https://www.google.com.br/,273,ISO-8859-1,1,0,98c5486a02ba,0,138
1704999468851,500,7 - GET - erro,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: Unsupported or unrecognized SSL message,Thread Group 1-1,text,false,,2805,0,3,3,https://www.r7.com.br/,0,ISO-8859-1,1,1,98c5486a02ba,0,500
1704999470221,258,3 - GET - Terra,200,OK,Thread Group 1-3,text,true,,410041,119,3,3,https://www.terra.com.br/,186,utf-8,1,0,98c5486a02ba,0,135
1704999472973,175,3 - GET - Terra,200,OK,Thread Group 1-2,text,true,,410029,119,3,3,https://www.terra.com.br/,113,utf-8,1,0,98c5486a02ba,0,68
1704999474361,507,3 - GET - Terra,200,OK,Thread Group 1-1,text,true,,410029,119,3,3,https://www.terra.com.br/,112,utf-8,1,0,98c5486a02ba,0,65
1704999475482,334,7 - GET - erro,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: Unsupported or unrecognized SSL message,Thread Group 1-3,text,false,,2805,0,3,3,https://www.r7.com.br/,0,ISO-8859-1,1,1,98c5486a02ba,0,334
1704999478149,197,2 - GET - UOL,200,OK,Thread Group 1-2,text,true,,831844,117,3,3,https://www.uol.com.br/,89,UTF-8,1,0,98c5486a02ba,0,64
1704999479870,270,1 - GET - Google,200,OK,Thread Group 1-1,text,true,,19948,120,3,3,https://www.google.com.br/,256,ISO-8859-1,1,0,98c5486a02ba,0,120
1704999480822,242,4 - GET - g1,200,OK,Thread Group 1-3,text,true,,1004367,115,3,3,https://g1.globo.com/,91,UTF-8,1,0,98c5486a02ba,0,66
1704999483349,334,7 - GET - erro,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: Unsupported or unrecognized SSL message,Thread Group 1-2,text,false,,2805,0,3,3,https://www.r7.com.br/,0,ISO-8859-1,1,1,98c5486a02ba,0,334
1704999485145,78,2 - GET - UOL,200,OK,Thread Group 1-1,text,true,,832326,117,3,3,https://www.uol.com.br/,23,UTF-8,1,0,98c5486a02ba,0,0
1704999486067,287,1 - GET - Google,200,OK,Thread Group 1-3,text,true,,19931,120,3,3,https://www.google.com.br/,271,ISO-8859-1,1,0,98c5486a02ba,0,141
1704999488685,44,5 - GET - sbt,200,OK,Thread Group 1-2,text,true,,5387,117,3,3,https://www.sbt.com.br/,44,ISO-8859-1,1,0,98c5486a02ba,0,0
1704999490224,87,4 - GET - g1,200,OK,Thread Group 1-1,text,true,,1004352,115,3,3,https://g1.globo.com/,23,UTF-8,1,0,98c5486a02ba,0,0
1704999491355,89,3 - GET - Terra,200,OK,Thread Group 1-3,text,true,,410059,119,3,3,https://www.terra.com.br/,45,utf-8,1,0,98c5486a02ba,0,0
1704999493729,137,1 - GET - Google,200,OK,Thread Group 1-2,text,true,,19972,120,3,3,https://www.google.com.br/,136,ISO-8859-1,1,0,98c5486a02ba,0,0
1704999495311,109,3 - GET - Terra,200,OK,Thread Group 1-1,text,true,,410059,119,3,3,https://www.terra.com.br/,42,utf-8,1,0,98c5486a02ba,0,0
