timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,Encoding,SampleCount,ErrorCount,Hostname,IdleTime,Connect
1704979935853,445,2 - GET - UOL,200,OK,Thread Group 1-1,text,true,,821311,117,2,2,https://www.uol.com.br/,337,UTF-8,1,0,677a12905d3b,0,304
1704979939112,296,1 - GET - Google,200,OK,Thread Group 1-2,text,true,,20026,120,3,3,https://www.google.com.br/,283,ISO-8859-1,1,0,677a12905d3b,0,150
1704979941302,1324,4 - GET - g1,200,OK,Thread Group 1-1,text,true,,995848,115,3,3,https://g1.globo.com/,1134,UTF-8,1,0,677a12905d3b,0,1108
1704979942441,518,7 - GET - erro,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: Unsupported or unrecognized SSL message,Thread Group 1-3,text,false,,2805,0,3,3,https://www.r7.com.br/,0,ISO-8859-1,1,1,677a12905d3b,0,518
1704979944411,272,3 - GET - Terra,200,OK,Thread Group 1-2,text,true,,432242,119,3,3,https://www.terra.com.br/,208,utf-8,1,0,677a12905d3b,0,169
1704979947639,161,3 - GET - Terra,200,OK,Thread Group 1-1,text,true,,432266,119,3,3,https://www.terra.com.br/,104,utf-8,1,0,677a12905d3b,0,71
1704979947974,189,3 - GET - Terra,200,OK,Thread Group 1-3,text,true,,432254,119,3,3,https://www.terra.com.br/,130,utf-8,1,0,677a12905d3b,0,92
1704979949696,219,4 - GET - g1,200,OK,Thread Group 1-2,text,true,,995834,115,3,3,https://g1.globo.com/,96,UTF-8,1,0,677a12905d3b,0,72
1704979952802,322,7 - GET - erro,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: Unsupported or unrecognized SSL message,Thread Group 1-1,text,false,,2805,0,3,3,https://www.r7.com.br/,0,ISO-8859-1,1,1,677a12905d3b,0,322
1704979953166,255,2 - GET - UOL,200,OK,Thread Group 1-3,text,true,,821214,117,3,3,https://www.uol.com.br/,104,UTF-8,1,0,677a12905d3b,0,77
1704979954916,327,7 - GET - erro,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: Unsupported or unrecognized SSL message,Thread Group 1-2,text,false,,2805,0,3,3,https://www.r7.com.br/,0,ISO-8859-1,1,1,677a12905d3b,0,327
1704979958130,119,5 - GET - sbt,200,OK,Thread Group 1-1,text,true,,5387,117,3,3,https://www.sbt.com.br/,119,ISO-8859-1,1,0,677a12905d3b,0,81
1704979958423,275,1 - GET - Google,200,OK,Thread Group 1-3,text,true,,19938,120,3,3,https://www.google.com.br/,260,ISO-8859-1,1,0,677a12905d3b,0,115
1704979960247,212,2 - GET - UOL,200,OK,Thread Group 1-2,text,true,,821214,117,3,3,https://www.uol.com.br/,93,UTF-8,1,0,677a12905d3b,0,67
1704979963252,251,1 - GET - Google,200,OK,Thread Group 1-1,text,true,,19965,120,3,3,https://www.google.com.br/,235,ISO-8859-1,1,0,677a12905d3b,0,104
1704979963700,208,4 - GET - g1,200,OK,Thread Group 1-3,text,true,,995853,115,3,3,https://g1.globo.com/,82,UTF-8,1,0,677a12905d3b,0,54
1704979965463,104,5 - GET - sbt,200,OK,Thread Group 1-2,text,true,,5387,117,3,3,https://www.sbt.com.br/,104,ISO-8859-1,1,0,677a12905d3b,0,57
