timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,Encoding,SampleCount,ErrorCount,Hostname,IdleTime,Connect
1703091536024,685,HTTP Request,200,OK,Thread Group 1-1,text,true,,800504,117,2,2,https://www.uol.com.br/,463,UTF-8,1,0,8e6c09796d75,0,425
1703091536024,743,HTTP Request,200,OK,Thread Group 1-2,text,true,,800504,117,2,2,https://www.uol.com.br/,465,UTF-8,1,0,8e6c09796d75,0,425
1703091539713,202,HTTP Request,200,OK,Thread Group 1-1,text,true,,800782,117,2,2,https://www.uol.com.br/,30,UTF-8,1,0,8e6c09796d75,0,0
1703091539768,265,HTTP Request,200,OK,Thread Group 1-2,text,true,,800782,117,2,2,https://www.uol.com.br/,47,UTF-8,1,0,8e6c09796d75,0,0
1703091542917,145,HTTP Request,200,OK,Thread Group 1-1,text,true,,800782,117,2,2,https://www.uol.com.br/,30,UTF-8,1,0,8e6c09796d75,0,0
1703091543036,183,HTTP Request,200,OK,Thread Group 1-2,text,true,,800782,117,2,2,https://www.uol.com.br/,34,UTF-8,1,0,8e6c09796d75,0,0
1703091546063,144,HTTP Request,200,OK,Thread Group 1-1,text,true,,800782,117,2,2,https://www.uol.com.br/,28,UTF-8,1,0,8e6c09796d75,0,0
1703091546220,172,HTTP Request,200,OK,Thread Group 1-2,text,true,,800782,117,2,2,https://www.uol.com.br/,26,UTF-8,1,0,8e6c09796d75,0,0
1703091549209,149,HTTP Request,200,OK,Thread Group 1-1,text,true,,800782,117,2,2,https://www.uol.com.br/,32,UTF-8,1,0,8e6c09796d75,0,0
1703091549393,171,HTTP Request,200,OK,Thread Group 1-2,text,true,,800782,117,2,2,https://www.uol.com.br/,29,UTF-8,1,0,8e6c09796d75,0,0
1703091552359,149,HTTP Request,200,OK,Thread Group 1-1,text,true,,800782,117,2,2,https://www.uol.com.br/,27,UTF-8,1,0,8e6c09796d75,0,0
1703091552565,177,HTTP Request,200,OK,Thread Group 1-2,text,true,,800782,117,2,2,https://www.uol.com.br/,28,UTF-8,1,0,8e6c09796d75,0,0
1703091555509,166,HTTP Request,200,OK,Thread Group 1-1,text,true,,800782,117,2,2,https://www.uol.com.br/,27,UTF-8,1,0,8e6c09796d75,0,0
1703091555743,184,HTTP Request,200,OK,Thread Group 1-2,text,true,,800782,117,2,2,https://www.uol.com.br/,27,UTF-8,1,0,8e6c09796d75,0,0
1703091558675,153,HTTP Request,200,OK,Thread Group 1-1,text,true,,800682,117,2,2,https://www.uol.com.br/,26,UTF-8,1,0,8e6c09796d75,0,0
1703091558927,177,HTTP Request,200,OK,Thread Group 1-2,text,true,,800682,117,2,2,https://www.uol.com.br/,32,UTF-8,1,0,8e6c09796d75,0,0
1703091561830,146,HTTP Request,200,OK,Thread Group 1-1,text,true,,800682,117,2,2,https://www.uol.com.br/,26,UTF-8,1,0,8e6c09796d75,0,0
1703091562106,174,HTTP Request,200,OK,Thread Group 1-2,text,true,,800682,117,2,2,https://www.uol.com.br/,27,UTF-8,1,0,8e6c09796d75,0,0
1703091564977,159,HTTP Request,200,OK,Thread Group 1-1,text,true,,800682,117,2,2,https://www.uol.com.br/,27,UTF-8,1,0,8e6c09796d75,0,0
1703091565281,169,HTTP Request,200,OK,Thread Group 1-2,text,true,,800682,117,2,2,https://www.uol.com.br/,29,UTF-8,1,0,8e6c09796d75,0,0
1703091568137,144,HTTP Request,200,OK,Thread Group 1-1,text,true,,800682,117,2,2,https://www.uol.com.br/,32,UTF-8,1,0,8e6c09796d75,0,0
1703091568451,171,HTTP Request,200,OK,Thread Group 1-2,text,true,,800682,117,2,2,https://www.uol.com.br/,35,UTF-8,1,0,8e6c09796d75,0,0
1703091571282,189,HTTP Request,200,OK,Thread Group 1-1,text,true,,800682,117,2,2,https://www.uol.com.br/,29,UTF-8,1,0,8e6c09796d75,0,0
1703091571623,166,HTTP Request,200,OK,Thread Group 1-2,text,true,,800682,117,2,2,https://www.uol.com.br/,28,UTF-8,1,0,8e6c09796d75,0,0
1703091574473,155,HTTP Request,200,OK,Thread Group 1-1,text,true,,800682,117,2,2,https://www.uol.com.br/,34,UTF-8,1,0,8e6c09796d75,0,0
1703091574790,171,HTTP Request,200,OK,Thread Group 1-2,text,true,,800682,117,2,2,https://www.uol.com.br/,40,UTF-8,1,0,8e6c09796d75,0,0
1703091577629,152,HTTP Request,200,OK,Thread Group 1-1,text,true,,801142,117,2,2,https://www.uol.com.br/,32,UTF-8,1,0,8e6c09796d75,0,0
1703091577962,165,HTTP Request,200,OK,Thread Group 1-2,text,true,,801142,117,2,2,https://www.uol.com.br/,27,UTF-8,1,0,8e6c09796d75,0,0
1703091580782,167,HTTP Request,200,OK,Thread Group 1-1,text,true,,801150,117,2,2,https://www.uol.com.br/,27,UTF-8,1,0,8e6c09796d75,0,0
1703091581128,226,HTTP Request,200,OK,Thread Group 1-2,text,true,,801150,117,2,2,https://www.uol.com.br/,32,UTF-8,1,0,8e6c09796d75,0,0
1703091583949,191,HTTP Request,200,OK,Thread Group 1-1,text,true,,801150,117,2,2,https://www.uol.com.br/,31,UTF-8,1,0,8e6c09796d75,0,0
1703091584355,170,HTTP Request,200,OK,Thread Group 1-2,text,true,,801150,117,2,2,https://www.uol.com.br/,30,UTF-8,1,0,8e6c09796d75,0,0
1703091587142,182,HTTP Request,200,OK,Thread Group 1-1,text,true,,800484,117,2,2,https://www.uol.com.br/,61,UTF-8,1,0,8e6c09796d75,0,0
1703091587527,154,HTTP Request,200,OK,Thread Group 1-2,text,true,,800483,117,2,2,https://www.uol.com.br/,35,UTF-8,1,0,8e6c09796d75,0,0
1703091590326,156,HTTP Request,200,OK,Thread Group 1-1,text,true,,800491,117,2,2,https://www.uol.com.br/,28,UTF-8,1,0,8e6c09796d75,0,0
