timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,Encoding,SampleCount,ErrorCount,Hostname,IdleTime,Connect
1703594967427,582,HTTP Request,200,OK,Thread Group 1-2,text,true,,405877,119,2,2,https://www.terra.com.br/,487,utf-8,1,0,8e6c09796d75,0,414
1703594967427,591,HTTP Request,200,OK,Thread Group 1-1,text,true,,405865,119,2,2,https://www.terra.com.br/,487,utf-8,1,0,8e6c09796d75,0,414
1703594973020,131,HTTP Request,200,OK,Thread Group 1-1,text,true,,405997,119,2,2,https://www.terra.com.br/,42,utf-8,1,0,8e6c09796d75,0,0
1703594973013,176,HTTP Request,200,OK,Thread Group 1-2,text,true,,405997,119,2,2,https://www.terra.com.br/,37,utf-8,1,0,8e6c09796d75,0,0
1703594978157,165,HTTP Request,200,OK,Thread Group 1-1,text,true,,405997,119,2,2,https://www.terra.com.br/,45,utf-8,1,0,8e6c09796d75,0,0
1703594978190,182,HTTP Request,200,OK,Thread Group 1-2,text,true,,405997,119,2,2,https://www.terra.com.br/,81,utf-8,1,0,8e6c09796d75,0,0
1703594983325,150,HTTP Request,200,OK,Thread Group 1-1,text,true,,405569,119,2,2,https://www.terra.com.br/,45,utf-8,1,0,8e6c09796d75,0,0
1703594983374,135,HTTP Request,200,OK,Thread Group 1-2,text,true,,405569,119,2,2,https://www.terra.com.br/,41,utf-8,1,0,8e6c09796d75,0,0
1703594988477,158,HTTP Request,200,OK,Thread Group 1-1,text,true,,405569,119,2,2,https://www.terra.com.br/,41,utf-8,1,0,8e6c09796d75,0,0
1703594988510,155,HTTP Request,200,OK,Thread Group 1-2,text,true,,405569,119,2,2,https://www.terra.com.br/,51,utf-8,1,0,8e6c09796d75,0,0
1703594993643,189,HTTP Request,200,OK,Thread Group 1-1,text,true,,405569,119,2,2,https://www.terra.com.br/,44,utf-8,1,0,8e6c09796d75,0,0
1703594993672,170,HTTP Request,200,OK,Thread Group 1-2,text,true,,405569,119,2,2,https://www.terra.com.br/,38,utf-8,1,0,8e6c09796d75,0,0
1703594998843,155,HTTP Request,200,OK,Thread Group 1-2,text,true,,405569,119,2,2,https://www.terra.com.br/,39,utf-8,1,0,8e6c09796d75,0,0
1703594998833,170,HTTP Request,200,OK,Thread Group 1-1,text,true,,405569,119,2,2,https://www.terra.com.br/,34,utf-8,1,0,8e6c09796d75,0,0
1703595004000,158,HTTP Request,200,OK,Thread Group 1-2,text,true,,405569,119,2,2,https://www.terra.com.br/,40,utf-8,1,0,8e6c09796d75,0,0
1703595004005,169,HTTP Request,200,OK,Thread Group 1-1,text,true,,405569,119,2,2,https://www.terra.com.br/,55,utf-8,1,0,8e6c09796d75,0,0
1703595009160,162,HTTP Request,200,OK,Thread Group 1-2,text,true,,405536,119,2,2,https://www.terra.com.br/,43,utf-8,1,0,8e6c09796d75,0,0
1703595009174,165,HTTP Request,200,OK,Thread Group 1-1,text,true,,405536,119,2,2,https://www.terra.com.br/,40,utf-8,1,0,8e6c09796d75,0,0
1703595014324,169,HTTP Request,200,OK,Thread Group 1-2,text,true,,405536,119,2,2,https://www.terra.com.br/,43,utf-8,1,0,8e6c09796d75,0,0
1703595014341,158,HTTP Request,200,OK,Thread Group 1-1,text,true,,405536,119,2,2,https://www.terra.com.br/,41,utf-8,1,0,8e6c09796d75,0,0
1703595019498,183,HTTP Request,200,OK,Thread Group 1-1,text,true,,405536,119,2,2,https://www.terra.com.br/,44,utf-8,1,0,8e6c09796d75,0,0
1703595019493,193,HTTP Request,200,OK,Thread Group 1-2,text,true,,405536,119,1,1,https://www.terra.com.br/,49,utf-8,1,0,8e6c09796d75,0,0
