timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,Encoding,SampleCount,ErrorCount,Hostname,IdleTime,Connect
1704994269170,396,2 - GET - UOL,200,OK,Thread Group 1-1,text,true,,819498,117,2,2,https://www.uol.com.br/,287,UTF-8,1,0,677a12905d3b,0,254
1704994272446,397,7 - GET - erro,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: Unsupported or unrecognized SSL message,Thread Group 1-2,text,false,,2805,0,3,3,https://www.r7.com.br/,0,ISO-8859-1,1,1,677a12905d3b,0,396
1704994274571,139,5 - GET - sbt,200,OK,Thread Group 1-1,text,true,,5393,117,3,3,https://www.sbt.com.br/,138,ISO-8859-1,1,0,677a12905d3b,0,97
1704994275782,104,5 - GET - sbt,200,OK,Thread Group 1-3,text,true,,5393,117,3,3,https://www.sbt.com.br/,103,ISO-8859-1,1,0,677a12905d3b,0,62
1704994277848,212,2 - GET - UOL,200,OK,Thread Group 1-2,text,true,,818325,117,3,3,https://www.uol.com.br/,99,UTF-8,1,0,677a12905d3b,0,64
1704994279711,280,1 - GET - Google,200,OK,Thread Group 1-1,text,true,,20013,120,3,3,https://www.google.com.br/,263,ISO-8859-1,1,0,677a12905d3b,0,139
1704994280887,1270,4 - GET - g1,200,OK,Thread Group 1-3,text,true,,997133,115,3,3,https://g1.globo.com/,1133,UTF-8,1,0,677a12905d3b,0,1108
1704994283061,265,1 - GET - Google,200,OK,Thread Group 1-2,text,true,,19972,120,3,3,https://www.google.com.br/,251,ISO-8859-1,1,0,677a12905d3b,0,120
1704994284995,227,4 - GET - g1,200,OK,Thread Group 1-1,text,true,,997137,115,3,3,https://g1.globo.com/,95,UTF-8,1,0,677a12905d3b,0,68
1704994287160,247,3 - GET - Terra,200,OK,Thread Group 1-3,text,true,,406671,119,3,3,https://www.terra.com.br/,181,utf-8,1,0,677a12905d3b,0,136
1704994288330,111,5 - GET - sbt,200,OK,Thread Group 1-2,text,true,,5387,117,3,3,https://www.sbt.com.br/,111,ISO-8859-1,1,0,677a12905d3b,0,64
1704994290224,168,3 - GET - Terra,200,OK,Thread Group 1-1,text,true,,406647,119,3,3,https://www.terra.com.br/,113,utf-8,1,0,677a12905d3b,0,72
1704994292408,260,1 - GET - Google,200,OK,Thread Group 1-3,text,true,,19907,120,3,3,https://www.google.com.br/,241,ISO-8859-1,1,0,677a12905d3b,0,114
1704994293443,232,4 - GET - g1,200,OK,Thread Group 1-2,text,true,,997174,115,3,3,https://g1.globo.com/,105,UTF-8,1,0,677a12905d3b,0,66
1704994295395,322,7 - GET - erro,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: Unsupported or unrecognized SSL message,Thread Group 1-1,text,false,,2805,0,3,3,https://www.r7.com.br/,0,ISO-8859-1,1,1,677a12905d3b,0,321
1704994297671,312,7 - GET - erro,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: Unsupported or unrecognized SSL message,Thread Group 1-3,text,false,,2805,0,3,3,https://www.r7.com.br/,0,ISO-8859-1,1,1,677a12905d3b,0,312
1704994298677,501,3 - GET - Terra,200,OK,Thread Group 1-2,text,true,,406628,119,3,3,https://www.terra.com.br/,97,utf-8,1,0,677a12905d3b,0,57
1704994300720,77,2 - GET - UOL,200,OK,Thread Group 1-1,text,true,,818134,117,3,3,https://www.uol.com.br/,33,UTF-8,1,0,677a12905d3b,0,0
1704994302987,567,2 - GET - UOL,200,OK,Thread Group 1-3,text,true,,818317,117,3,3,https://www.uol.com.br/,112,UTF-8,1,0,677a12905d3b,0,83
1704994304179,319,7 - GET - erro,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: Unsupported or unrecognized SSL message,Thread Group 1-2,text,false,,2805,0,3,3,https://www.r7.com.br/,0,ISO-8859-1,1,1,677a12905d3b,0,319
1704994305799,321,7 - GET - erro,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: Unsupported or unrecognized SSL message,Thread Group 1-1,text,false,,2805,0,3,3,https://www.r7.com.br/,0,ISO-8859-1,1,1,677a12905d3b,0,321
1704994308554,102,4 - GET - g1,200,OK,Thread Group 1-3,text,true,,997179,115,3,3,https://g1.globo.com/,25,UTF-8,1,0,677a12905d3b,0,0
1704994309499,81,3 - GET - Terra,200,OK,Thread Group 1-2,text,true,,406736,119,3,3,https://www.terra.com.br/,56,utf-8,1,0,677a12905d3b,0,0
1704994311121,80,4 - GET - g1,200,OK,Thread Group 1-1,text,true,,997183,115,3,3,https://g1.globo.com/,23,UTF-8,1,0,677a12905d3b,0,0
1704994313658,43,5 - GET - sbt,200,OK,Thread Group 1-3,text,true,,5387,117,3,3,https://www.sbt.com.br/,42,ISO-8859-1,1,0,677a12905d3b,0,0
1704994314582,130,1 - GET - Google,200,OK,Thread Group 1-2,text,true,,19938,120,3,3,https://www.google.com.br/,129,ISO-8859-1,1,0,677a12905d3b,0,0
1704994316203,74,3 - GET - Terra,200,OK,Thread Group 1-1,text,true,,406736,119,3,3,https://www.terra.com.br/,49,utf-8,1,0,677a12905d3b,0,0
1704994318702,62,2 - GET - UOL,200,OK,Thread Group 1-3,text,true,,818452,117,3,3,https://www.uol.com.br/,24,UTF-8,1,0,677a12905d3b,0,0
1704994319713,46,5 - GET - sbt,200,OK,Thread Group 1-2,text,true,,5392,117,3,3,https://www.sbt.com.br/,45,ISO-8859-1,1,0,677a12905d3b,0,0
