timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,Encoding,SampleCount,ErrorCount,Hostname,IdleTime,Connect
1703006643575,708,HTTP Request,200,OK,Thread Group 1-2,text,true,,785790,117,2,2,https://www.uol.com.br/,451,UTF-8,1,0,819dd9f570cb,0,403
1703006643575,708,HTTP Request,200,OK,Thread Group 1-1,text,true,,785790,117,2,2,https://www.uol.com.br/,451,UTF-8,1,0,819dd9f570cb,0,403
1703006645288,277,HTTP Request,200,OK,Thread Group 1-1,text,true,,785790,117,2,2,https://www.uol.com.br/,32,UTF-8,1,0,819dd9f570cb,0,0
1703006645289,301,HTTP Request,200,OK,Thread Group 1-2,text,true,,785790,117,2,2,https://www.uol.com.br/,37,UTF-8,1,0,819dd9f570cb,0,0
1703006646566,233,HTTP Request,200,OK,Thread Group 1-1,text,true,,785790,117,2,2,https://www.uol.com.br/,36,UTF-8,1,0,819dd9f570cb,0,0
1703006646591,256,HTTP Request,200,OK,Thread Group 1-2,text,true,,785790,117,2,2,https://www.uol.com.br/,46,UTF-8,1,0,819dd9f570cb,0,0
1703006647801,252,HTTP Request,200,OK,Thread Group 1-1,text,true,,785790,117,2,2,https://www.uol.com.br/,30,UTF-8,1,0,819dd9f570cb,0,0
1703006647848,268,HTTP Request,200,OK,Thread Group 1-2,text,true,,785790,117,2,2,https://www.uol.com.br/,31,UTF-8,1,0,819dd9f570cb,0,0
1703006649053,261,HTTP Request,200,OK,Thread Group 1-1,text,true,,785790,117,2,2,https://www.uol.com.br/,47,UTF-8,1,0,819dd9f570cb,0,0
1703006649116,240,HTTP Request,200,OK,Thread Group 1-2,text,true,,785790,117,1,1,https://www.uol.com.br/,35,UTF-8,1,0,819dd9f570cb,0,0
